Type,Timestamp,ProcessStepName,Parameter,Ignore Tolerance,Pump To Pressure,Pump Pressure,Step Time,Pump Time,Pressure (mTorr),Position (Deg),HF Power (W),HF Reflected Power (W),Lower Magnitude (%),Lower Phase (%),DC Bias (V),CHF3 100 (sccm),Ar 100 (sccm),O2 50 (sccm),CF4 50 (sccm),SF6 100 (sccm),Temp (C),Chiller Temp (C),Endpoint State,Endpoint,Signal Smooth Time (Secs),Endpoint Closed Time (Secs),Endpoint Type,Endpoint Threshold Type,Endpoint Normalisation Time (Secs),Endpoint Normalisation (percent),Endpoint OverEtch Time(Secs),Endpoint Threshold (percent),Endpoint Capture Time (Secs),Endpoint OverEtch (percent),Etch Depth,Refractive Index,Laser Wavelength,Etch Depth[1],Etch Rate,Derivative Smooth Time (Secs),Derivative Gain,Endpoint Type[1],Wavelength 1 (%),Wavelength 2 (%),Wavelength 3 (%),Integration Time (ms),Sample Average,Boxcar Width,Process State,Elapsed Time,taskID,BatchID,LotID,recipe,UID,user
Data, 2024/06/24 19:46:05.000,Chamber Clean,Readbacks,,,7.50E-09,03:58.0,00:00.0,100,11.7,253,3,79.8,31.9,398.4,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,372.3846,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:06.000,Chamber Clean,Readbacks,,,7.50E-09,03:57.0,00:00.0,99.8,11.7,253,3,79.8,31.9,398.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,373.4166,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:07.000,Chamber Clean,Readbacks,,,7.50E-09,03:56.0,00:00.0,100.1,11.6,253,3,79.8,31.9,398.2,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,374.4276,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:08.000,Chamber Clean,Readbacks,,,7.50E-09,03:55.0,00:00.0,100,11.6,253,3,79.8,31.9,398.2,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,375.4576,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:09.000,Chamber Clean,Readbacks,,,7.50E-09,03:54.0,00:00.0,100.1,11.6,253,3,79.8,31.9,398.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,376.4716,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:10.000,Chamber Clean,Readbacks,,,7.50E-09,03:53.0,00:00.0,100.1,11.6,253,3,79.8,31.9,397.9,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,377.4856,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:11.000,Chamber Clean,Readbacks,,,7.50E-09,03:52.0,00:00.0,100,11.6,253,3,79.9,31.9,397.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,378.5146,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:12.000,Chamber Clean,Readbacks,,,7.50E-09,03:51.0,00:00.0,100.1,11.6,253,3,79.9,31.9,398.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,379.5475,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:13.000,Chamber Clean,Readbacks,,,7.50E-09,03:50.0,00:00.0,100,11.6,253,3,79.9,31.9,397.7,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,380.5905,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:14.000,Chamber Clean,Readbacks,,,7.50E-09,03:49.0,00:00.0,100.1,11.6,253,3,79.9,31.9,398.5,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,381.6035,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:15.000,Chamber Clean,Readbacks,,,7.50E-09,03:48.0,00:00.0,99.9,11.6,253,3,79.9,31.9,398.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,382.6356,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:16.000,Chamber Clean,Readbacks,,,7.50E-09,03:47.0,00:00.0,100,11.6,252,3,79.9,31.9,398.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,383.6815,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:17.000,Chamber Clean,Readbacks,,,7.50E-09,03:46.0,00:00.0,100,11.6,253,3,80,31.9,398.7,0,0,49.9,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,384.7266,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:18.000,Chamber Clean,Readbacks,,,7.50E-09,03:45.0,00:00.0,99.6,11.5,253,3,80,31.9,398.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,385.7536,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:19.000,Chamber Clean,Readbacks,,,7.50E-09,03:44.0,00:00.0,99.9,11.6,253,3,80,31.9,398.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,386.8016,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:20.000,Chamber Clean,Readbacks,,,7.50E-09,03:43.0,00:00.0,99.9,11.6,253,2,80,31.9,398.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,387.8446,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:21.000,Chamber Clean,Readbacks,,,7.50E-09,03:42.0,00:00.0,100.1,11.6,253,3,80,31.9,398.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,388.8756,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:22.000,Chamber Clean,Readbacks,,,7.50E-09,03:41.0,00:00.0,100,11.6,253,3,80,31.9,398.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,389.9206,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:23.000,Chamber Clean,Readbacks,,,7.50E-09,03:39.0,00:00.0,100,11.6,252,3,80,31.9,398.4,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,390.9486,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:24.000,Chamber Clean,Readbacks,,,7.50E-09,03:38.0,00:00.0,100.2,11.6,253,3,80,31.9,398.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,391.9636,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:25.000,Chamber Clean,Readbacks,,,7.50E-09,03:37.0,00:00.0,100,11.6,253,2,80,31.9,398.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,392.9916,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:26.000,Chamber Clean,Readbacks,,,7.50E-09,03:36.0,00:00.0,100,11.6,253,2,80,31.9,398.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,394.0056,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:27.000,Chamber Clean,Readbacks,,,7.50E-09,03:35.0,00:00.0,100.1,11.6,253,3,80,31.9,398.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,395.0536,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:28.000,Chamber Clean,Readbacks,,,7.50E-09,03:34.0,00:00.0,100,11.6,253,3,80,31.9,398.5,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,396.0807,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:29.000,Chamber Clean,Readbacks,,,7.50E-09,03:33.0,00:00.0,100,11.6,253,3,80,31.9,398.6,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,397.0966,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:30.000,Chamber Clean,Readbacks,,,7.50E-09,03:32.0,00:00.0,100,11.6,253,3,80,31.9,398.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,398.1237,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:31.000,Chamber Clean,Readbacks,,,7.50E-09,03:31.0,00:00.0,100,11.6,253,2,80,31.9,398.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,399.1857,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:32.000,Chamber Clean,Readbacks,,,7.50E-09,03:30.0,00:00.0,100,11.6,253,3,80,31.9,398.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,400.2167,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:33.000,Chamber Clean,Readbacks,,,7.50E-09,03:29.0,00:00.0,100,11.6,253,3,80,31.9,399,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,401.2447,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:34.000,Chamber Clean,Readbacks,,,7.50E-09,03:28.0,00:00.0,99.9,11.6,253,3,80,31.9,398.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,402.3047,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:35.000,Chamber Clean,Readbacks,,,7.50E-09,03:27.0,00:00.0,100.1,11.6,253,3,80,31.9,398.8,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,403.3677,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:36.000,Chamber Clean,Readbacks,,,7.50E-09,03:26.0,00:00.0,99.9,11.6,253,3,80,31.9,398.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,404.3947,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:37.000,Chamber Clean,Readbacks,,,7.50E-09,03:25.0,00:00.0,99.8,11.6,253,3,79.9,31.9,398.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,405.4257,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:38.000,Chamber Clean,Readbacks,,,7.50E-09,03:24.0,00:00.0,100,11.6,253,3,79.9,31.9,398.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,406.4387,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:39.000,Chamber Clean,Readbacks,,,7.50E-09,03:23.0,00:00.0,100,11.6,252,3,79.9,31.9,399,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,407.4527,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:40.000,Chamber Clean,Readbacks,,,7.50E-09,03:22.0,00:00.0,100.1,11.6,253,3,80,31.9,398.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,408.4977,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:41.000,Chamber Clean,Readbacks,,,7.50E-09,03:21.0,00:00.0,99.9,11.6,253,3,80,31.9,398.7,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,409.5457,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:42.000,Chamber Clean,Readbacks,,,7.50E-09,03:20.0,00:00.0,100.1,11.7,253,3,80,31.9,398.7,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,410.5577,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:43.000,Chamber Clean,Readbacks,,,7.50E-09,03:19.0,00:00.0,99.9,11.6,253,3,80,31.9,398.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,411.5877,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:44.000,Chamber Clean,Readbacks,,,7.50E-09,03:18.0,00:00.0,100,11.6,253,3,80,31.9,398.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,412.6347,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:45.000,Chamber Clean,Readbacks,,,7.50E-09,03:17.0,00:00.0,100,11.6,253,3,80,31.9,398.5,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,413.6617,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:46.000,Chamber Clean,Readbacks,,,7.50E-09,03:16.0,00:00.0,100,11.6,253,3,80,31.9,398.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,414.6757,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:47.000,Chamber Clean,Readbacks,,,7.50E-09,03:15.0,00:00.0,100,11.6,253,3,80,31.9,398.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,415.6897,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:48.000,Chamber Clean,Readbacks,,,7.50E-09,03:14.0,00:00.0,100.1,11.6,252,3,80,31.9,399,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,416.7347,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:49.000,Chamber Clean,Readbacks,,,7.50E-09,03:13.0,00:00.0,100.1,11.6,253,3,80,31.9,398.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,417.7647,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:50.000,Chamber Clean,Readbacks,,,7.50E-09,03:12.0,00:00.0,100.1,11.7,253,3,80,31.9,398.9,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,418.7807,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:51.000,Chamber Clean,Readbacks,,,7.50E-09,03:10.0,00:00.0,99.9,11.7,253,3,80,31.9,399.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,419.8257,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:52.000,Chamber Clean,Readbacks,,,7.50E-09,03:09.0,00:00.0,100,11.6,253,3,80,31.9,399.1,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,420.8377,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:53.000,Chamber Clean,Readbacks,,,7.50E-09,03:09.0,00:00.0,100,11.7,253,3,80,31.9,399.2,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,421.8507,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:54.000,Chamber Clean,Readbacks,,,7.50E-09,03:08.0,00:00.0,100,11.6,253,3,80,31.9,399.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,422.8658,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:55.000,Chamber Clean,Readbacks,,,7.50E-09,03:07.0,00:00.0,100.1,11.6,253,3,80,31.9,399,0,0,49.9,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,423.8798,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:56.000,Chamber Clean,Readbacks,,,7.50E-09,03:05.0,00:00.0,99.9,11.6,253,3,80,31.9,399,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,424.9088,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:57.000,Chamber Clean,Readbacks,,,7.50E-09,03:05.0,00:00.0,100,11.6,253,3,80,31.9,399,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,425.9258,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:58.000,Chamber Clean,Readbacks,,,7.50E-09,03:03.0,00:00.0,100.1,11.6,253,3,80,31.9,399.2,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,426.9698,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:59.000,Chamber Clean,Readbacks,,,7.50E-09,03:02.0,00:00.0,100.1,11.6,253,3,80,31.9,399.1,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,427.9848,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:00.000,Chamber Clean,Readbacks,,,7.50E-09,03:01.0,00:00.0,100.1,11.6,253,3,80,31.9,399.2,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,429.0138,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:01.000,Chamber Clean,Readbacks,,,7.50E-09,03:00.0,00:00.0,99.9,11.6,253,3,80,31.9,399.4,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,430.0588,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:02.000,Chamber Clean,Readbacks,,,7.50E-09,02:59.0,00:00.0,100,11.6,253,3,80.1,31.9,399.1,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,431.0888,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:03.000,Chamber Clean,Readbacks,,,7.50E-09,02:58.0,00:00.0,100.1,11.6,253,3,80,31.9,399.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,432.1168,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:04.000,Chamber Clean,Readbacks,,,7.50E-09,02:57.0,00:00.0,99.9,11.7,253,3,80,31.9,399.4,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,433.1298,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:05.000,Chamber Clean,Readbacks,,,7.50E-09,02:56.0,00:00.0,99.9,11.6,253,3,80.1,31.9,399.2,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,434.1448,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:06.000,Chamber Clean,Readbacks,,,7.50E-09,02:55.0,00:00.0,100,11.6,253,3,80.1,31.9,398.8,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,435.1738,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:07.000,Chamber Clean,Readbacks,,,7.50E-09,02:54.0,00:00.0,99.9,11.6,253,3,80.1,31.9,399.5,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,436.2028,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:08.000,Chamber Clean,Readbacks,,,7.50E-09,02:53.0,00:00.0,100,11.6,253,3,80.1,31.9,399,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,437.2348,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:09.000,Chamber Clean,Readbacks,,,7.50E-09,02:52.0,00:00.0,100,11.6,253,3,80.1,31.9,399.3,0,0,49.9,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,438.2488,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:10.000,Chamber Clean,Readbacks,,,7.50E-09,02:51.0,00:00.0,100.1,11.6,253,3,80.1,31.9,399.2,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,439.3098,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:11.000,Chamber Clean,Readbacks,,,7.50E-09,02:50.0,00:00.0,100.2,11.7,253,3,80.1,31.9,399.7,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,440.3548,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:12.000,Chamber Clean,Readbacks,,,7.50E-09,02:49.0,00:00.0,100,11.6,253,3,80.1,31.9,399.4,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,441.3818,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:13.000,Chamber Clean,Readbacks,,,7.50E-09,02:48.0,00:00.0,100.1,11.6,253,3,80.1,31.9,399.1,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,442.4278,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:14.000,Chamber Clean,Readbacks,,,7.50E-09,02:47.0,00:00.0,100.1,11.6,253,3,80.1,31.9,399.2,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,443.4578,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:15.000,Chamber Clean,Readbacks,,,7.50E-09,02:46.0,00:00.0,100.1,11.6,253,3,80.1,31.9,399.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,444.4878,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:16.000,Chamber Clean,Readbacks,,,7.50E-09,02:45.0,00:00.0,100,11.6,253,3,80,31.9,399.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,445.5008,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:17.000,Chamber Clean,Readbacks,,,7.50E-09,02:44.0,00:00.0,100.1,11.7,253,3,80,31.9,399.1,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,446.5308,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:18.000,Chamber Clean,Readbacks,,,7.50E-09,02:43.0,00:00.0,100.1,11.7,253,3,80,31.9,399.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,447.5608,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:47:19.000,Chamber Clean,Readbacks,,,7.50E-09,02:42.0,00:00.0,100,11.6,253,3,80.1,31.9,399.3,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,448.6078,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
